method,dataset,regime,split,seed,episodes,success,success_probability,mechanism_recall,coverage_false_negative,tail_failure,redundancy_rate,selection_cost,data_efficiency_proxy
uncertainty_sampling,mobile_manipulation,recovery_gap,combined_stress,2,84,0.4286,0.478,0.4164,0.1019,0.1311,0.1839,0.2573,0.4586
uncertainty_sampling,mobile_manipulation,recovery_gap,combined_stress,3,84,0.4643,0.4837,0.4126,0.1119,0.1423,0.1871,0.2573,0.4627
uncertainty_sampling,mobile_manipulation,recovery_gap,combined_stress,4,84,0.5357,0.4867,0.4233,0.1129,0.134,0.1848,0.2573,0.4511
uncertainty_sampling,mobile_manipulation,recovery_gap,combined_stress,5,84,0.4643,0.4847,0.4245,0.1137,0.1408,0.1887,0.2573,0.4644
uncertainty_sampling,mobile_manipulation,recovery_gap,combined_stress,6,84,0.5238,0.4778,0.4092,0.0992,0.1205,0.1874,0.2573,0.4557
uncertainty_sampling,mobile_manipulation,deformable_gap,nominal,0,84,0.5952,0.5747,0.476,0.065,0.101,0.163,0.233,0.4929
uncertainty_sampling,mobile_manipulation,deformable_gap,nominal,1,84,0.5595,0.5802,0.4783,0.0715,0.0963,0.1617,0.233,0.4922
uncertainty_sampling,mobile_manipulation,deformable_gap,nominal,2,84,0.5833,0.5838,0.4818,0.0634,0.0928,0.1667,0.233,0.4973
uncertainty_sampling,mobile_manipulation,deformable_gap,nominal,3,84,0.4881,0.5865,0.4359,0.0621,0.0948,0.1653,0.233,0.4846
uncertainty_sampling,mobile_manipulation,deformable_gap,nominal,4,84,0.5833,0.5739,0.4641,0.0639,0.0995,0.1665,0.233,0.492
uncertainty_sampling,mobile_manipulation,deformable_gap,nominal,5,84,0.4762,0.5808,0.4688,0.0641,0.0944,0.1702,0.233,0.4837
uncertainty_sampling,mobile_manipulation,deformable_gap,nominal,6,84,0.5357,0.5893,0.4653,0.0619,0.0925,0.1737,0.233,0.4944
uncertainty_sampling,mobile_manipulation,deformable_gap,seen_task_shift,0,84,0.5952,0.5569,0.4649,0.0787,0.1094,0.18,0.2413,0.4729
uncertainty_sampling,mobile_manipulation,deformable_gap,seen_task_shift,1,84,0.5238,0.5492,0.4521,0.0711,0.1256,0.1671,0.2413,0.4746
uncertainty_sampling,mobile_manipulation,deformable_gap,seen_task_shift,2,84,0.6071,0.5572,0.4562,0.0725,0.1094,0.1737,0.2413,0.4764
uncertainty_sampling,mobile_manipulation,deformable_gap,seen_task_shift,3,84,0.5238,0.556,0.4521,0.0704,0.115,0.1818,0.2413,0.4841
uncertainty_sampling,mobile_manipulation,deformable_gap,seen_task_shift,4,84,0.5714,0.5548,0.4503,0.077,0.1135,0.1732,0.2413,0.4874
uncertainty_sampling,mobile_manipulation,deformable_gap,seen_task_shift,5,84,0.5952,0.5605,0.4608,0.0846,0.106,0.1721,0.2413,0.48
uncertainty_sampling,mobile_manipulation,deformable_gap,seen_task_shift,6,84,0.6786,0.5664,0.4485,0.0777,0.114,0.1713,0.2413,0.4841
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_object_shift,0,84,0.5357,0.5357,0.4556,0.0827,0.1175,0.1776,0.2464,0.474
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_object_shift,1,84,0.5238,0.5272,0.4429,0.0888,0.1139,0.1783,0.2464,0.4624
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_object_shift,2,84,0.5476,0.5372,0.4412,0.0832,0.107,0.1731,0.2464,0.469
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_object_shift,3,84,0.4762,0.5329,0.4654,0.0783,0.1238,0.1808,0.2464,0.4845
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_object_shift,4,84,0.5476,0.5352,0.4475,0.0884,0.1174,0.1814,0.2464,0.4761
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_object_shift,5,84,0.5833,0.5298,0.4576,0.0767,0.1077,0.1737,0.2464,0.4814
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_object_shift,6,84,0.5238,0.5269,0.4676,0.0898,0.1191,0.1779,0.2464,0.4639
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_mechanism_shift,0,84,0.5595,0.5002,0.4297,0.0881,0.1316,0.1812,0.2503,0.4696
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_mechanism_shift,1,84,0.5,0.5025,0.4431,0.089,0.129,0.1882,0.2503,0.4725
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_mechanism_shift,2,84,0.5357,0.515,0.4444,0.096,0.1275,0.1769,0.2503,0.4763
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_mechanism_shift,3,84,0.4524,0.5247,0.4345,0.0878,0.1243,0.1752,0.2503,0.4843
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_mechanism_shift,4,84,0.5714,0.4985,0.4056,0.0959,0.1265,0.1804,0.2503,0.4648
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_mechanism_shift,5,84,0.631,0.5169,0.4337,0.103,0.1253,0.1793,0.2503,0.4836
uncertainty_sampling,mobile_manipulation,deformable_gap,unseen_mechanism_shift,6,84,0.5,0.5185,0.4143,0.0985,0.1227,0.1744,0.2503,0.4719
uncertainty_sampling,mobile_manipulation,deformable_gap,combined_stress,0,84,0.5119,0.4871,0.4299,0.0984,0.1241,0.1879,0.2573,0.4649
uncertainty_sampling,mobile_manipulation,deformable_gap,combined_stress,1,84,0.5357,0.482,0.4136,0.0924,0.1343,0.1774,0.2573,0.4556
uncertainty_sampling,mobile_manipulation,deformable_gap,combined_stress,2,84,0.5595,0.4767,0.4058,0.0881,0.1254,0.1782,0.2573,0.4567
uncertainty_sampling,mobile_manipulation,deformable_gap,combined_stress,3,84,0.4524,0.4829,0.4255,0.1079,0.1349,0.1871,0.2573,0.4562
uncertainty_sampling,mobile_manipulation,deformable_gap,combined_stress,4,84,0.5357,0.4721,0.4163,0.0991,0.1465,0.1881,0.2573,0.4593
uncertainty_sampling,mobile_manipulation,deformable_gap,combined_stress,5,84,0.4643,0.4902,0.4308,0.1068,0.1299,0.1852,0.2573,0.4566
uncertainty_sampling,mobile_manipulation,deformable_gap,combined_stress,6,84,0.4286,0.4776,0.4143,0.1113,0.1339,0.1902,0.2573,0.4589
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,nominal,0,84,0.5476,0.5843,0.47,0.06,0.0932,0.1691,0.233,0.4882
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,nominal,1,84,0.5357,0.5848,0.4568,0.0612,0.1003,0.1691,0.233,0.4878
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,nominal,2,84,0.6786,0.5953,0.4708,0.0731,0.1034,0.1647,0.233,0.4829
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,nominal,3,84,0.5595,0.5874,0.4874,0.0569,0.1022,0.1685,0.233,0.498
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,nominal,4,84,0.5476,0.586,0.4671,0.0616,0.1086,0.1613,0.233,0.4955
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,nominal,5,84,0.5238,0.5952,0.4512,0.068,0.1009,0.1713,0.233,0.4898
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,nominal,6,84,0.5833,0.5824,0.4609,0.0642,0.0983,0.1627,0.233,0.4936
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,seen_task_shift,0,84,0.4881,0.5521,0.4577,0.0698,0.1241,0.167,0.2413,0.4817
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,seen_task_shift,1,84,0.5119,0.5592,0.4423,0.0704,0.1068,0.1765,0.2413,0.4907
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,seen_task_shift,2,84,0.5476,0.5535,0.4572,0.0671,0.1197,0.1693,0.2413,0.4671
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,seen_task_shift,3,84,0.5357,0.5497,0.4642,0.0722,0.1022,0.1725,0.2413,0.4579
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,seen_task_shift,4,84,0.5595,0.5582,0.4624,0.0729,0.1155,0.1788,0.2413,0.4672
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,seen_task_shift,5,84,0.5952,0.5511,0.4591,0.0675,0.1176,0.175,0.2413,0.4871
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,seen_task_shift,6,84,0.5238,0.543,0.4545,0.0719,0.1104,0.1699,0.2413,0.4715
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_object_shift,0,84,0.3929,0.5363,0.4449,0.0863,0.1149,0.173,0.2464,0.4626
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_object_shift,1,84,0.5833,0.5374,0.4634,0.0629,0.1086,0.1798,0.2464,0.4684
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_object_shift,2,84,0.5,0.5463,0.4497,0.0733,0.1136,0.1761,0.2464,0.4746
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_object_shift,3,84,0.5238,0.5372,0.4521,0.0837,0.1186,0.171,0.2464,0.4663
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_object_shift,4,84,0.5119,0.526,0.4558,0.0809,0.1153,0.1797,0.2464,0.473
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_object_shift,5,84,0.5238,0.5375,0.4495,0.083,0.1257,0.1704,0.2464,0.4635
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_object_shift,6,84,0.4048,0.5449,0.448,0.0789,0.1279,0.1726,0.2464,0.4725
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_mechanism_shift,0,84,0.5476,0.5026,0.4301,0.0855,0.1213,0.1783,0.2503,0.4624
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_mechanism_shift,1,84,0.5357,0.5209,0.4289,0.0982,0.123,0.1823,0.2503,0.4629
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_mechanism_shift,2,84,0.5238,0.5225,0.4295,0.0934,0.1233,0.178,0.2503,0.4616
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_mechanism_shift,3,84,0.6071,0.518,0.4321,0.0922,0.1332,0.1726,0.2503,0.4655
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_mechanism_shift,4,84,0.5476,0.5004,0.419,0.0889,0.1252,0.175,0.2503,0.4762
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_mechanism_shift,5,84,0.5238,0.5137,0.4266,0.0958,0.1298,0.176,0.2503,0.4735
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,unseen_mechanism_shift,6,84,0.5595,0.5134,0.4215,0.0846,0.1249,0.1758,0.2503,0.47
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,combined_stress,0,84,0.5119,0.4848,0.4189,0.0924,0.1344,0.186,0.2573,0.4598
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,combined_stress,1,84,0.4286,0.4775,0.4308,0.0919,0.1424,0.1811,0.2573,0.4652
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,combined_stress,2,84,0.5,0.4886,0.4329,0.0998,0.1355,0.1883,0.2573,0.4528
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,combined_stress,3,84,0.5357,0.4896,0.4177,0.0945,0.1369,0.1824,0.2573,0.4663
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,combined_stress,4,84,0.4762,0.4948,0.4184,0.0918,0.1332,0.1859,0.2573,0.4622
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,combined_stress,5,84,0.4286,0.4777,0.4403,0.0905,0.1455,0.1823,0.2573,0.4655
uncertainty_sampling,mobile_manipulation,irreversible_side_effect_gap,combined_stress,6,84,0.5119,0.4894,0.4234,0.1039,0.1411,0.1822,0.2573,0.4616
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,nominal,0,84,0.5595,0.5705,0.4543,0.084,0.1047,0.1669,0.233,0.4814
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,nominal,1,84,0.5357,0.5553,0.4766,0.0843,0.0998,0.1621,0.233,0.5031
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,nominal,2,84,0.631,0.5722,0.4736,0.0842,0.1152,0.1684,0.233,0.4854
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,nominal,3,84,0.5476,0.5589,0.4866,0.0872,0.1044,0.1706,0.233,0.4965
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,nominal,4,84,0.6071,0.5785,0.4714,0.0875,0.1102,0.1624,0.233,0.4863
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,nominal,5,84,0.5595,0.571,0.4728,0.0901,0.106,0.163,0.233,0.4959
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,nominal,6,84,0.5476,0.5567,0.4669,0.0869,0.1126,0.1636,0.233,0.483
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,seen_task_shift,0,84,0.5476,0.5351,0.4454,0.0978,0.1308,0.1697,0.2413,0.4877
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,seen_task_shift,1,84,0.4524,0.5252,0.4606,0.0963,0.1341,0.1713,0.2413,0.4765
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,seen_task_shift,2,84,0.5595,0.5267,0.4548,0.0972,0.1349,0.17,0.2413,0.472
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,seen_task_shift,3,84,0.6429,0.5204,0.4382,0.1032,0.1264,0.1744,0.2413,0.4782
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,seen_task_shift,4,84,0.4405,0.534,0.4576,0.0981,0.1312,0.1662,0.2413,0.4876
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,seen_task_shift,5,84,0.5357,0.5267,0.4499,0.0992,0.1271,0.1756,0.2413,0.4885
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,seen_task_shift,6,84,0.4762,0.532,0.4559,0.0988,0.1287,0.1688,0.2413,0.473
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_object_shift,0,84,0.4881,0.5037,0.454,0.1083,0.1315,0.1757,0.2464,0.4988
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_object_shift,1,84,0.5119,0.5046,0.4331,0.1029,0.1287,0.1788,0.2464,0.4786
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_object_shift,2,84,0.5238,0.5063,0.4597,0.1004,0.1275,0.1818,0.2464,0.4692
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_object_shift,3,84,0.4762,0.5104,0.4541,0.1056,0.1325,0.1772,0.2464,0.4745
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_object_shift,4,84,0.5357,0.5188,0.4325,0.1072,0.1392,0.1757,0.2464,0.4736
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_object_shift,5,84,0.5238,0.4979,0.4545,0.1042,0.1315,0.1834,0.2464,0.4882
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_object_shift,6,84,0.4643,0.5045,0.4618,0.1054,0.1264,0.1754,0.2464,0.471
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_mechanism_shift,0,84,0.4524,0.4814,0.4172,0.1328,0.152,0.1813,0.2503,0.4668
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_mechanism_shift,1,84,0.4405,0.4856,0.439,0.1277,0.1398,0.1823,0.2503,0.4686
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_mechanism_shift,2,84,0.5119,0.4856,0.4299,0.1336,0.1471,0.1829,0.2503,0.4563
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_mechanism_shift,3,84,0.5119,0.4799,0.4211,0.1341,0.1337,0.1805,0.2503,0.4732
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_mechanism_shift,4,84,0.4524,0.4828,0.4182,0.1285,0.1382,0.1814,0.2503,0.4675
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_mechanism_shift,5,84,0.5357,0.4759,0.4113,0.1256,0.1424,0.1758,0.2503,0.4663
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,unseen_mechanism_shift,6,84,0.4643,0.4737,0.4071,0.1297,0.1346,0.1688,0.2503,0.4772
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,combined_stress,0,84,0.4048,0.4441,0.4054,0.1386,0.1507,0.1793,0.2573,0.4554
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,combined_stress,1,84,0.4643,0.4526,0.4257,0.1322,0.161,0.184,0.2573,0.4777
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,combined_stress,2,84,0.4643,0.4578,0.4006,0.1364,0.1534,0.1891,0.2573,0.4648
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,combined_stress,3,84,0.4643,0.459,0.4172,0.1374,0.1622,0.1837,0.2573,0.4737
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,combined_stress,4,84,0.3214,0.4455,0.4385,0.13,0.1625,0.1816,0.2573,0.4669
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,combined_stress,5,84,0.3929,0.4522,0.4148,0.1419,0.1587,0.1854,0.2573,0.4445
uncertainty_sampling,mobile_manipulation,combined_coverage_gap,combined_stress,6,84,0.4405,0.4446,0.4233,0.1359,0.1581,0.184,0.2573,0.4754
uncertainty_sampling,bimanual_manipulation,nominal_coverage,nominal,0,84,0.5357,0.6203,0.4697,0.0279,0.0544,0.1649,0.233,0.4864
uncertainty_sampling,bimanual_manipulation,nominal_coverage,nominal,1,84,0.7024,0.6222,0.4735,0.0318,0.0491,0.1612,0.233,0.4893
uncertainty_sampling,bimanual_manipulation,nominal_coverage,nominal,2,84,0.5476,0.6072,0.4683,0.0424,0.04,0.162,0.233,0.4849
uncertainty_sampling,bimanual_manipulation,nominal_coverage,nominal,3,84,0.6667,0.6126,0.4766,0.0232,0.0538,0.1652,0.233,0.5042
uncertainty_sampling,bimanual_manipulation,nominal_coverage,nominal,4,84,0.5238,0.6181,0.464,0.0333,0.0605,0.1574,0.233,0.4948
uncertainty_sampling,bimanual_manipulation,nominal_coverage,nominal,5,84,0.6071,0.6067,0.4529,0.0381,0.0607,0.1668,0.233,0.4869
uncertainty_sampling,bimanual_manipulation,nominal_coverage,nominal,6,84,0.4881,0.6058,0.4717,0.0436,0.0488,0.1573,0.233,0.4903
uncertainty_sampling,bimanual_manipulation,nominal_coverage,seen_task_shift,0,84,0.5357,0.5942,0.4505,0.0388,0.0595,0.1792,0.2413,0.4852
uncertainty_sampling,bimanual_manipulation,nominal_coverage,seen_task_shift,1,84,0.5595,0.5958,0.4796,0.0348,0.0568,0.1719,0.2413,0.4783
uncertainty_sampling,bimanual_manipulation,nominal_coverage,seen_task_shift,2,84,0.6548,0.5955,0.4736,0.0294,0.0541,0.1753,0.2413,0.4776
uncertainty_sampling,bimanual_manipulation,nominal_coverage,seen_task_shift,3,84,0.6429,0.5957,0.4395,0.0273,0.0478,0.1682,0.2413,0.4872
uncertainty_sampling,bimanual_manipulation,nominal_coverage,seen_task_shift,4,84,0.5714,0.5985,0.4519,0.0294,0.0525,0.1747,0.2413,0.4779
uncertainty_sampling,bimanual_manipulation,nominal_coverage,seen_task_shift,5,84,0.5357,0.5913,0.4524,0.042,0.0587,0.1741,0.2413,0.4809
uncertainty_sampling,bimanual_manipulation,nominal_coverage,seen_task_shift,6,84,0.5714,0.5864,0.4404,0.044,0.0525,0.1691,0.2413,0.4667
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_object_shift,0,84,0.6548,0.5834,0.4466,0.0402,0.0633,0.1784,0.2464,0.4821
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_object_shift,1,84,0.5714,0.5772,0.4333,0.0295,0.0456,0.1795,0.2464,0.474
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_object_shift,2,84,0.5952,0.5662,0.4401,0.0338,0.0575,0.1755,0.2464,0.487
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_object_shift,3,84,0.5238,0.5807,0.4507,0.0444,0.0547,0.1778,0.2464,0.4705
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_object_shift,4,84,0.631,0.5781,0.4396,0.0407,0.0639,0.1763,0.2464,0.472
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_object_shift,5,84,0.5595,0.5854,0.4386,0.029,0.0631,0.1718,0.2464,0.4836
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_object_shift,6,84,0.5833,0.5711,0.4487,0.0463,0.0573,0.1823,0.2464,0.467
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_mechanism_shift,0,84,0.5833,0.5527,0.411,0.039,0.0576,0.1722,0.2503,0.4751
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_mechanism_shift,1,84,0.4762,0.5611,0.4282,0.0346,0.0534,0.1824,0.2503,0.4652
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_mechanism_shift,2,84,0.5952,0.5611,0.4208,0.0335,0.0567,0.1826,0.2503,0.4701
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_mechanism_shift,3,84,0.4405,0.5594,0.429,0.0428,0.0566,0.1856,0.2503,0.4599
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_mechanism_shift,4,84,0.5119,0.5554,0.441,0.0383,0.0569,0.1717,0.2503,0.4744
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_mechanism_shift,5,84,0.5833,0.5509,0.4125,0.0445,0.058,0.1813,0.2503,0.4862
uncertainty_sampling,bimanual_manipulation,nominal_coverage,unseen_mechanism_shift,6,84,0.5833,0.5539,0.4231,0.0399,0.059,0.1762,0.2503,0.4785
uncertainty_sampling,bimanual_manipulation,nominal_coverage,combined_stress,0,84,0.631,0.5412,0.4106,0.0463,0.0532,0.1828,0.2573,0.468
uncertainty_sampling,bimanual_manipulation,nominal_coverage,combined_stress,1,84,0.5238,0.5432,0.4322,0.0397,0.0712,0.1876,0.2573,0.4798
uncertainty_sampling,bimanual_manipulation,nominal_coverage,combined_stress,2,84,0.5238,0.5442,0.4215,0.0424,0.0411,0.184,0.2573,0.467
uncertainty_sampling,bimanual_manipulation,nominal_coverage,combined_stress,3,84,0.5476,0.5484,0.4342,0.0413,0.0645,0.1804,0.2573,0.4397
uncertainty_sampling,bimanual_manipulation,nominal_coverage,combined_stress,4,84,0.5357,0.5395,0.4298,0.0393,0.0593,0.1855,0.2573,0.4656
uncertainty_sampling,bimanual_manipulation,nominal_coverage,combined_stress,5,84,0.5714,0.538,0.4239,0.0519,0.0618,0.1841,0.2573,0.4614
uncertainty_sampling,bimanual_manipulation,nominal_coverage,combined_stress,6,84,0.5,0.5359,0.4148,0.0333,0.0468,0.1838,0.2573,0.4629
uncertainty_sampling,bimanual_manipulation,contact_transition_gap,nominal,0,84,0.5595,0.5881,0.4808,0.0585,0.0834,0.167,0.233,0.4838
uncertainty_sampling,bimanual_manipulation,contact_transition_gap,nominal,1,84,0.5714,0.5834,0.465,0.0603,0.0908,0.1645,0.233,0.4845
uncertainty_sampling,bimanual_manipulation,contact_transition_gap,nominal,2,84,0.5119,0.5792,0.482,0.0597,0.0914,0.1602,0.233,0.5082
uncertainty_sampling,bimanual_manipulation,contact_transition_gap,nominal,3,84,0.5238,0.5775,0.4755,0.0651,0.0965,0.1644,0.233,0.4858
uncertainty_sampling,bimanual_manipulation,contact_transition_gap,nominal,4,84,0.5595,0.5967,0.4673,0.0597,0.0869,0.167,0.233,0.486
uncertainty_sampling,bimanual_manipulation,contact_transition_gap,nominal,5,84,0.5476,0.5845,0.468,0.0672,0.0909,0.163,0.233,0.4951
uncertainty_sampling,bimanual_manipulation,contact_transition_gap,nominal,6,84,0.4881,0.5935,0.4741,0.0673,0.0796,0.1703,0.233,0.4902
